CountyName,CustomersServed,CustomersAffected,timestamp,EMC
Barbour,4497,1,03-09-2025 14:40:01,PEA River Electric Coop
Dale,10390,9,03-09-2025 14:40:01,PEA River Electric Coop
Barbour,4497,1,03-09-2025 14:55:01,PEA River Electric Coop
Dale,10390,57,03-09-2025 14:55:01,PEA River Electric Coop
Barbour,4497,1,03-09-2025 15:10:01,PEA River Electric Coop
Dale,10390,57,03-09-2025 15:10:01,PEA River Electric Coop
Dale,10390,57,03-09-2025 15:25:01,PEA River Electric Coop
Dale,10390,57,03-09-2025 15:40:01,PEA River Electric Coop
Barbour,4497,1,03-09-2025 20:10:01,PEA River Electric Coop
Henry,4249,3,03-09-2025 20:25:01,PEA River Electric Coop
Barbour,4497,40,03-09-2025 20:25:01,PEA River Electric Coop
Henry,4249,46,03-09-2025 20:40:01,PEA River Electric Coop
Barbour,4497,40,03-09-2025 20:40:01,PEA River Electric Coop
Henry,4249,46,03-09-2025 20:55:01,PEA River Electric Coop
Barbour,4497,40,03-09-2025 20:55:01,PEA River Electric Coop
Dale,10390,33,03-09-2025 20:55:01,PEA River Electric Coop
Henry,4249,46,03-09-2025 21:10:01,PEA River Electric Coop
Barbour,4497,40,03-09-2025 21:10:01,PEA River Electric Coop
Dale,10390,33,03-09-2025 21:10:01,PEA River Electric Coop
Henry,4249,46,03-09-2025 21:25:01,PEA River Electric Coop
Barbour,4497,40,03-09-2025 21:25:01,PEA River Electric Coop
Dale,10390,33,03-09-2025 21:25:01,PEA River Electric Coop
Henry,4249,46,03-09-2025 21:40:01,PEA River Electric Coop
Barbour,4497,40,03-09-2025 21:40:01,PEA River Electric Coop
Dale,10390,34,03-09-2025 21:40:01,PEA River Electric Coop
Henry,4249,46,03-09-2025 21:55:01,PEA River Electric Coop
Barbour,4497,40,03-09-2025 21:55:01,PEA River Electric Coop
Dale,10390,34,03-09-2025 21:55:01,PEA River Electric Coop
Barbour,4497,40,03-09-2025 22:10:01,PEA River Electric Coop
Dale,10390,34,03-09-2025 22:10:01,PEA River Electric Coop
Barbour,4497,40,03-09-2025 22:25:01,PEA River Electric Coop
Barbour,4497,40,03-09-2025 22:40:01,PEA River Electric Coop
Barbour,4497,1,03-09-2025 23:10:01,PEA River Electric Coop
Barbour,4497,1,03-09-2025 23:25:01,PEA River Electric Coop
Henry,4249,1,03-10-2025 01:10:01,PEA River Electric Coop
Henry,4249,1,03-10-2025 01:25:01,PEA River Electric Coop
Henry,4249,1,03-10-2025 01:40:01,PEA River Electric Coop
Henry,4249,1,03-10-2025 01:55:01,PEA River Electric Coop
Henry,4249,2,03-10-2025 09:40:01,PEA River Electric Coop
Henry,4249,2,03-10-2025 09:55:01,PEA River Electric Coop
Henry,4249,2,03-10-2025 10:10:00,PEA River Electric Coop
Henry,4249,2,03-10-2025 10:25:01,PEA River Electric Coop
Henry,4249,2,03-10-2025 10:40:01,PEA River Electric Coop
Henry,4249,1,03-10-2025 14:10:01,PEA River Electric Coop
Henry,4249,1,03-10-2025 14:25:01,PEA River Electric Coop
Henry,4249,1,03-10-2025 14:40:01,PEA River Electric Coop
Henry,4249,8,03-10-2025 14:55:01,PEA River Electric Coop
Barbour,4497,1,03-11-2025 19:10:01,PEA River Electric Coop
Henry,4249,400,03-11-2025 20:25:01,PEA River Electric Coop
Barbour,4497,108,03-11-2025 20:25:01,PEA River Electric Coop
Henry,4249,400,03-11-2025 20:40:01,PEA River Electric Coop
Barbour,4497,108,03-11-2025 20:40:01,PEA River Electric Coop
Henry,4249,1,03-11-2025 21:10:01,PEA River Electric Coop
Dale,10390,1,03-13-2025 08:40:01,PEA River Electric Coop
Dale,10390,1,03-13-2025 08:55:01,PEA River Electric Coop
Dale,10390,1,03-13-2025 09:10:01,PEA River Electric Coop
Dale,10390,1,03-13-2025 09:25:01,PEA River Electric Coop
Dale,10390,1,03-13-2025 09:40:01,PEA River Electric Coop
Dale,10390,1,03-13-2025 09:55:01,PEA River Electric Coop
Dale,10390,1,03-13-2025 10:10:01,PEA River Electric Coop
Dale,10390,9,03-14-2025 02:10:01,PEA River Electric Coop
Dale,10390,9,03-14-2025 02:25:01,PEA River Electric Coop
Dale,10390,9,03-14-2025 02:40:01,PEA River Electric Coop
Dale,10390,9,03-14-2025 02:55:01,PEA River Electric Coop
Dale,10444,2,03-14-2025 23:25:01,PEA River Electric Coop
Dale,10444,2,03-14-2025 23:40:01,PEA River Electric Coop
Dale,10444,2,03-14-2025 23:55:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 13:55:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 14:10:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 14:25:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 14:40:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 14:55:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 15:10:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 15:25:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 15:40:00,PEA River Electric Coop
Barbour,4493,11,03-15-2025 16:10:01,PEA River Electric Coop
Dale,10444,10,03-15-2025 16:10:01,PEA River Electric Coop
Barbour,4493,11,03-15-2025 16:25:01,PEA River Electric Coop
Dale,10444,10,03-15-2025 16:25:01,PEA River Electric Coop
Barbour,4493,11,03-15-2025 16:40:01,PEA River Electric Coop
Dale,10444,10,03-15-2025 16:40:01,PEA River Electric Coop
Barbour,4493,11,03-15-2025 16:55:00,PEA River Electric Coop
Dale,10444,10,03-15-2025 16:55:00,PEA River Electric Coop
Barbour,4493,11,03-15-2025 17:10:01,PEA River Electric Coop
Dale,10444,10,03-15-2025 17:10:01,PEA River Electric Coop
Barbour,4493,11,03-15-2025 17:25:01,PEA River Electric Coop
Dale,10444,10,03-15-2025 17:25:01,PEA River Electric Coop
Barbour,4493,11,03-15-2025 17:40:01,PEA River Electric Coop
Dale,10444,10,03-15-2025 17:40:01,PEA River Electric Coop
Barbour,4493,11,03-15-2025 17:55:01,PEA River Electric Coop
Dale,10444,10,03-15-2025 17:55:01,PEA River Electric Coop
Barbour,4493,12,03-15-2025 18:10:01,PEA River Electric Coop
Dale,10444,10,03-15-2025 18:10:01,PEA River Electric Coop
Barbour,4493,12,03-15-2025 18:25:01,PEA River Electric Coop
Dale,10444,10,03-15-2025 18:25:01,PEA River Electric Coop
Barbour,4493,12,03-15-2025 18:40:01,PEA River Electric Coop
Dale,10444,10,03-15-2025 18:40:01,PEA River Electric Coop
Barbour,4493,12,03-15-2025 18:55:01,PEA River Electric Coop
Dale,10444,10,03-15-2025 18:55:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 20:10:01,PEA River Electric Coop
Dale,10444,2,03-15-2025 20:10:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 20:25:01,PEA River Electric Coop
Dale,10444,2,03-15-2025 20:25:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 20:40:00,PEA River Electric Coop
Dale,10444,2,03-15-2025 20:40:00,PEA River Electric Coop
Barbour,4493,1,03-15-2025 20:55:01,PEA River Electric Coop
Dale,10444,2,03-15-2025 20:55:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 21:10:01,PEA River Electric Coop
Dale,10444,2,03-15-2025 21:10:01,PEA River Electric Coop
Dale,10444,2,03-15-2025 21:25:00,PEA River Electric Coop
Barbour,4493,1,03-15-2025 21:40:01,PEA River Electric Coop
Dale,10444,3,03-15-2025 21:40:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 21:55:01,PEA River Electric Coop
Dale,10444,4,03-15-2025 21:55:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 22:10:01,PEA River Electric Coop
Dale,10444,5,03-15-2025 22:10:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 22:25:01,PEA River Electric Coop
Dale,10444,5,03-15-2025 22:25:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 22:40:01,PEA River Electric Coop
Dale,10444,6,03-15-2025 22:40:01,PEA River Electric Coop
Barbour,4493,1,03-15-2025 22:55:01,PEA River Electric Coop
Dale,10444,50,03-15-2025 22:55:01,PEA River Electric Coop
Dale,10444,49,03-15-2025 23:10:01,PEA River Electric Coop
Dale,10444,49,03-15-2025 23:25:01,PEA River Electric Coop
Dale,10444,47,03-15-2025 23:40:01,PEA River Electric Coop
Dale,10444,47,03-15-2025 23:55:01,PEA River Electric Coop
Dale,10444,46,03-16-2025 00:10:01,PEA River Electric Coop
Dale,10444,46,03-16-2025 00:25:01,PEA River Electric Coop
Dale,10444,46,03-16-2025 00:40:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 05:10:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 05:25:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 05:40:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 05:55:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 06:10:01,PEA River Electric Coop
Barbour,4493,2,03-16-2025 06:25:01,PEA River Electric Coop
Barbour,4493,2,03-16-2025 06:40:01,PEA River Electric Coop
Barbour,4493,3,03-16-2025 06:55:01,PEA River Electric Coop
Barbour,4493,2,03-16-2025 07:10:01,PEA River Electric Coop
Barbour,4493,2,03-16-2025 07:25:01,PEA River Electric Coop
Barbour,4493,2,03-16-2025 07:40:01,PEA River Electric Coop
Barbour,4493,2,03-16-2025 07:55:01,PEA River Electric Coop
Barbour,4493,2,03-16-2025 08:10:01,PEA River Electric Coop
Barbour,4493,2,03-16-2025 08:25:01,PEA River Electric Coop
Barbour,4493,2,03-16-2025 08:40:01,PEA River Electric Coop
Barbour,4493,9,03-16-2025 08:55:01,PEA River Electric Coop
Barbour,4493,8,03-16-2025 09:10:01,PEA River Electric Coop
Barbour,4493,8,03-16-2025 09:25:01,PEA River Electric Coop
Barbour,4493,8,03-16-2025 09:40:00,PEA River Electric Coop
Barbour,4493,2,03-16-2025 09:55:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 10:10:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 10:25:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 10:40:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 10:55:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 11:10:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 11:25:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 11:40:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 11:55:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 12:10:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 12:25:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 12:40:00,PEA River Electric Coop
Barbour,4493,1,03-16-2025 12:55:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 13:10:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 13:25:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 13:40:01,PEA River Electric Coop
Barbour,4493,2,03-16-2025 13:55:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 14:10:01,PEA River Electric Coop
Barbour,4493,4,03-16-2025 14:25:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 15:25:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 15:40:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 15:55:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 16:10:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 16:25:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 16:40:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 16:55:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 17:10:01,PEA River Electric Coop
Barbour,4493,1,03-16-2025 17:25:01,PEA River Electric Coop
Henry,4280,1,03-16-2025 20:55:01,PEA River Electric Coop
Henry,4280,1,03-16-2025 21:10:01,PEA River Electric Coop
Henry,4280,1,03-16-2025 21:25:01,PEA River Electric Coop
Henry,4280,1,03-16-2025 21:40:01,PEA River Electric Coop
Henry,4280,1,03-16-2025 21:55:01,PEA River Electric Coop
Dale,10444,2,03-16-2025 23:40:01,PEA River Electric Coop
Dale,10444,2,03-16-2025 23:55:01,PEA River Electric Coop
Barbour,4493,1,03-17-2025 11:40:01,PEA River Electric Coop
Barbour,4493,1,03-17-2025 11:55:01,PEA River Electric Coop
Barbour,4493,1,03-17-2025 12:10:01,PEA River Electric Coop
Barbour,4493,1,03-17-2025 12:25:00,PEA River Electric Coop
Barbour,4493,1,03-17-2025 12:40:01,PEA River Electric Coop
Barbour,4493,1,03-17-2025 12:55:01,PEA River Electric Coop
Barbour,4493,1,03-17-2025 13:10:01,PEA River Electric Coop
Dale,10444,1,03-18-2025 08:10:01,PEA River Electric Coop
Dale,10444,1,03-18-2025 08:25:01,PEA River Electric Coop
Dale,10444,1,03-18-2025 08:40:01,PEA River Electric Coop
Dale,10444,1,03-18-2025 08:55:01,PEA River Electric Coop
Dale,10444,1,03-18-2025 09:10:01,PEA River Electric Coop
Dale,10444,1,03-18-2025 09:25:01,PEA River Electric Coop
Dale,10444,1,03-18-2025 09:40:01,PEA River Electric Coop
Dale,10444,1,03-18-2025 09:55:01,PEA River Electric Coop
Dale,10444,1,03-18-2025 10:10:01,PEA River Electric Coop
Dale,10444,1,03-18-2025 10:25:01,PEA River Electric Coop
Dale,10444,1,03-18-2025 10:40:01,PEA River Electric Coop
Dale,10444,1,03-18-2025 10:55:01,PEA River Electric Coop
Barbour,4493,1,03-20-2025 11:25:01,PEA River Electric Coop
Barbour,4493,1,03-20-2025 11:40:01,PEA River Electric Coop
Barbour,4493,1,03-20-2025 11:55:00,PEA River Electric Coop
Barbour,4493,1,03-20-2025 12:10:01,PEA River Electric Coop
Barbour,4493,1,03-20-2025 12:25:01,PEA River Electric Coop
Barbour,4493,1,03-20-2025 12:40:01,PEA River Electric Coop
Barbour,4493,1,03-20-2025 12:55:01,PEA River Electric Coop
Barbour,4493,1,03-20-2025 13:10:01,PEA River Electric Coop
Barbour,4493,1,03-20-2025 13:25:01,PEA River Electric Coop
Barbour,4493,1,03-20-2025 13:40:00,PEA River Electric Coop
Barbour,4493,1,03-20-2025 13:55:01,PEA River Electric Coop
Barbour,4493,1,03-20-2025 14:10:01,PEA River Electric Coop
Barbour,4493,1,03-20-2025 14:25:01,PEA River Electric Coop
Barbour,4493,1,03-20-2025 14:40:00,PEA River Electric Coop
Dale,10444,763,03-20-2025 17:55:01,PEA River Electric Coop
Dale,10444,763,03-20-2025 18:10:01,PEA River Electric Coop
Barbour,4493,2,03-20-2025 21:10:01,PEA River Electric Coop
Barbour,4493,2,03-20-2025 21:25:01,PEA River Electric Coop
Dale,10444,2,03-20-2025 21:25:01,PEA River Electric Coop
Barbour,4493,2,03-20-2025 21:40:01,PEA River Electric Coop
Dale,10444,2,03-20-2025 21:40:01,PEA River Electric Coop
Barbour,4493,2,03-20-2025 21:55:01,PEA River Electric Coop
Dale,10444,2,03-20-2025 21:55:01,PEA River Electric Coop
Barbour,4493,2,03-20-2025 22:10:01,PEA River Electric Coop
Dale,10444,2,03-20-2025 22:10:01,PEA River Electric Coop
Barbour,4493,2,03-20-2025 22:25:01,PEA River Electric Coop
Dale,10444,2,03-20-2025 22:25:01,PEA River Electric Coop
Dale,10444,2,03-20-2025 22:40:00,PEA River Electric Coop
Dale,10444,2,03-20-2025 22:55:01,PEA River Electric Coop
Dale,10444,18,03-22-2025 09:10:01,PEA River Electric Coop
Dale,10444,18,03-22-2025 09:25:01,PEA River Electric Coop
Dale,10444,18,03-22-2025 09:40:01,PEA River Electric Coop
Dale,10444,18,03-22-2025 09:55:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 13:25:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 13:40:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 13:55:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 14:10:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 14:25:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 14:40:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 14:55:01,PEA River Electric Coop
Dale,10444,1,03-23-2025 14:55:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 15:10:01,PEA River Electric Coop
Dale,10444,1,03-23-2025 15:10:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 15:25:01,PEA River Electric Coop
Dale,10444,1,03-23-2025 15:25:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 15:40:01,PEA River Electric Coop
Dale,10444,1,03-23-2025 15:40:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 15:55:00,PEA River Electric Coop
Dale,10444,1,03-23-2025 15:55:00,PEA River Electric Coop
Henry,4280,2,03-23-2025 16:10:00,PEA River Electric Coop
Dale,10444,1,03-23-2025 16:10:00,PEA River Electric Coop
Henry,4280,2,03-23-2025 16:25:01,PEA River Electric Coop
Dale,10444,1,03-23-2025 16:25:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 16:40:00,PEA River Electric Coop
Dale,10444,1,03-23-2025 16:40:00,PEA River Electric Coop
Henry,4280,2,03-23-2025 16:55:01,PEA River Electric Coop
Dale,10444,1,03-23-2025 16:55:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 17:10:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 17:25:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 17:40:01,PEA River Electric Coop
Henry,4280,2,03-23-2025 17:55:01,PEA River Electric Coop
Dale,10444,2,03-23-2025 17:55:01,PEA River Electric Coop
Dale,10444,2,03-23-2025 18:10:01,PEA River Electric Coop
Dale,10444,2,03-23-2025 18:25:00,PEA River Electric Coop
Barbour,4493,1,03-24-2025 10:40:01,PEA River Electric Coop
Barbour,4493,1,03-24-2025 11:10:01,PEA River Electric Coop
Barbour,4493,100,03-24-2025 11:40:01,PEA River Electric Coop
Barbour,4493,212,03-24-2025 11:55:01,PEA River Electric Coop
Barbour,4493,213,03-24-2025 12:10:01,PEA River Electric Coop
Barbour,4493,213,03-24-2025 12:25:01,PEA River Electric Coop
Barbour,4493,213,03-24-2025 12:40:01,PEA River Electric Coop
Barbour,4493,213,03-24-2025 12:55:01,PEA River Electric Coop
Barbour,4493,213,03-24-2025 13:10:01,PEA River Electric Coop
Barbour,4493,1,03-24-2025 13:25:01,PEA River Electric Coop
Barbour,4493,2,03-24-2025 13:40:01,PEA River Electric Coop
Barbour,4493,1,03-24-2025 13:55:01,PEA River Electric Coop
Barbour,4493,1,03-24-2025 14:10:01,PEA River Electric Coop
Henry,4280,1,03-24-2025 15:25:01,PEA River Electric Coop
Henry,4280,1,03-24-2025 15:40:00,PEA River Electric Coop
Dale,10444,2,03-27-2025 19:10:01,PEA River Electric Coop
Dale,10444,2,03-27-2025 19:25:01,PEA River Electric Coop
Dale,10444,2,03-27-2025 19:40:01,PEA River Electric Coop
Dale,10444,1,03-27-2025 20:10:01,PEA River Electric Coop
Dale,10444,37,03-27-2025 21:10:01,PEA River Electric Coop
Dale,10444,37,03-27-2025 21:25:01,PEA River Electric Coop
Dale,10444,1,03-29-2025 14:10:01,PEA River Electric Coop
Dale,10444,1,03-29-2025 14:25:01,PEA River Electric Coop
Dale,10444,1,03-29-2025 14:40:01,PEA River Electric Coop
Dale,10444,2,03-29-2025 20:55:01,PEA River Electric Coop
Dale,10444,2,03-29-2025 21:10:01,PEA River Electric Coop
Dale,10444,2,03-29-2025 21:25:01,PEA River Electric Coop
Dale,10444,2,03-29-2025 21:40:01,PEA River Electric Coop
Dale,10444,2,03-29-2025 21:55:01,PEA River Electric Coop
Dale,10444,2,03-29-2025 22:10:01,PEA River Electric Coop
Dale,10444,2,03-29-2025 22:25:01,PEA River Electric Coop
Henry,4280,5,03-30-2025 14:55:01,PEA River Electric Coop
Henry,4280,68,03-30-2025 15:10:01,PEA River Electric Coop
Henry,4280,68,03-30-2025 15:25:01,PEA River Electric Coop
Henry,4280,68,03-30-2025 15:40:01,PEA River Electric Coop
Henry,4280,68,03-30-2025 15:55:01,PEA River Electric Coop
Dale,10444,8,03-30-2025 18:25:01,PEA River Electric Coop
Dale,10444,8,03-30-2025 18:40:01,PEA River Electric Coop
Dale,10444,8,03-30-2025 18:55:01,PEA River Electric Coop
Barbour,4493,1,03-31-2025 17:40:01,PEA River Electric Coop
Dale,10444,105,03-31-2025 17:40:01,PEA River Electric Coop
Henry,4280,11,03-31-2025 17:55:01,PEA River Electric Coop
Barbour,4493,1,03-31-2025 17:55:01,PEA River Electric Coop
Dale,10444,351,03-31-2025 17:55:01,PEA River Electric Coop
Henry,4280,270,03-31-2025 18:10:01,PEA River Electric Coop
Barbour,4493,1,03-31-2025 18:10:01,PEA River Electric Coop
Dale,10444,351,03-31-2025 18:10:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 18:25:01,PEA River Electric Coop
Barbour,4493,1,03-31-2025 18:25:01,PEA River Electric Coop
Dale,10444,38,03-31-2025 18:25:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 18:40:01,PEA River Electric Coop
Dale,10444,38,03-31-2025 18:40:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 18:55:01,PEA River Electric Coop
Dale,10444,38,03-31-2025 18:55:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 19:10:01,PEA River Electric Coop
Dale,10444,38,03-31-2025 19:10:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 19:25:01,PEA River Electric Coop
Dale,10444,38,03-31-2025 19:25:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 19:40:01,PEA River Electric Coop
Dale,10444,38,03-31-2025 19:40:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 19:55:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 20:10:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 20:25:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 20:40:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 20:55:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 21:10:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 21:25:01,PEA River Electric Coop
Dale,10444,2,03-31-2025 21:25:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 21:40:01,PEA River Electric Coop
Dale,10444,2,03-31-2025 21:40:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 21:55:01,PEA River Electric Coop
Dale,10444,2,03-31-2025 21:55:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 22:10:01,PEA River Electric Coop
Dale,10444,2,03-31-2025 22:10:01,PEA River Electric Coop
Henry,4280,260,03-31-2025 22:25:00,PEA River Electric Coop
Dale,10444,2,03-31-2025 22:25:00,PEA River Electric Coop
Henry,4280,260,03-31-2025 22:40:01,PEA River Electric Coop
Dale,10444,2,03-31-2025 22:40:01,PEA River Electric Coop
Henry,4280,262,03-31-2025 22:55:01,PEA River Electric Coop
Dale,10444,2,03-31-2025 22:55:01,PEA River Electric Coop
Henry,4280,2,03-31-2025 23:10:01,PEA River Electric Coop
Dale,10444,2,03-31-2025 23:10:01,PEA River Electric Coop
Henry,4280,2,03-31-2025 23:25:01,PEA River Electric Coop
Henry,4280,2,03-31-2025 23:40:01,PEA River Electric Coop
Barbour,4493,1,04-01-2025 01:40:00,PEA River Electric Coop
Barbour,4493,1,04-01-2025 01:55:01,PEA River Electric Coop
Barbour,4493,1,04-01-2025 02:10:02,PEA River Electric Coop
Barbour,4493,1,04-01-2025 02:25:01,PEA River Electric Coop
Dale,10444,1,04-01-2025 14:10:01,PEA River Electric Coop
Dale,10444,1,04-01-2025 14:25:01,PEA River Electric Coop
Dale,10444,1,04-01-2025 14:40:01,PEA River Electric Coop
Dale,10444,1,04-01-2025 14:55:01,PEA River Electric Coop
Dale,10444,1,04-01-2025 15:10:01,PEA River Electric Coop
Dale,10444,4,04-01-2025 16:40:01,PEA River Electric Coop
Dale,10444,1,04-01-2025 19:25:01,PEA River Electric Coop
Dale,10444,1,04-01-2025 19:40:01,PEA River Electric Coop
Barbour,4493,1,04-01-2025 20:25:01,PEA River Electric Coop
Barbour,4493,1,04-01-2025 20:40:01,PEA River Electric Coop
Barbour,4493,1,04-01-2025 20:55:01,PEA River Electric Coop
Barbour,4493,2,04-02-2025 15:40:01,PEA River Electric Coop
Barbour,4493,14,04-02-2025 15:55:01,PEA River Electric Coop
Barbour,4493,14,04-02-2025 16:10:01,PEA River Electric Coop
Barbour,4493,14,04-02-2025 16:25:01,PEA River Electric Coop
Barbour,4493,14,04-02-2025 16:40:01,PEA River Electric Coop
Barbour,4493,14,04-02-2025 16:55:01,PEA River Electric Coop
Barbour,4493,14,04-02-2025 17:10:01,PEA River Electric Coop
Barbour,4493,14,04-02-2025 17:25:01,PEA River Electric Coop
Barbour,4493,14,04-02-2025 17:40:01,PEA River Electric Coop
Dale,10444,1,04-03-2025 01:10:01,PEA River Electric Coop
Dale,10444,1,04-03-2025 01:25:01,PEA River Electric Coop
Dale,10444,1,04-03-2025 01:40:01,PEA River Electric Coop
Dale,10444,1,04-03-2025 01:55:01,PEA River Electric Coop
Dale,10444,1,04-03-2025 15:55:01,PEA River Electric Coop
Dale,10444,1,04-03-2025 16:10:01,PEA River Electric Coop
Dale,10444,7,04-03-2025 16:25:01,PEA River Electric Coop
Dale,10444,7,04-03-2025 16:40:01,PEA River Electric Coop
Dale,10444,7,04-03-2025 16:55:01,PEA River Electric Coop
Dale,10444,7,04-03-2025 17:10:01,PEA River Electric Coop
Dale,10444,7,04-03-2025 17:25:01,PEA River Electric Coop
Dale,10444,7,04-03-2025 17:40:01,PEA River Electric Coop
Dale,10444,7,04-03-2025 17:55:01,PEA River Electric Coop
Dale,10444,7,04-03-2025 18:10:01,PEA River Electric Coop
Dale,10444,7,04-03-2025 18:25:01,PEA River Electric Coop
Dale,10444,7,04-03-2025 18:40:01,PEA River Electric Coop
Dale,10444,7,04-03-2025 18:55:02,PEA River Electric Coop
Dale,10444,7,04-03-2025 19:10:01,PEA River Electric Coop
Dale,10444,7,04-03-2025 19:25:01,PEA River Electric Coop
Dale,10444,7,04-03-2025 19:40:01,PEA River Electric Coop
Henry,4280,1,04-04-2025 20:10:01,PEA River Electric Coop
Henry,4280,10,04-04-2025 20:25:01,PEA River Electric Coop
Henry,4280,10,04-04-2025 20:40:01,PEA River Electric Coop
Henry,4280,10,04-04-2025 20:55:02,PEA River Electric Coop
Henry,4280,10,04-04-2025 21:10:01,PEA River Electric Coop
Dale,10444,1,04-04-2025 21:10:01,PEA River Electric Coop
Dale,10444,1,04-04-2025 21:25:01,PEA River Electric Coop
Dale,10444,1,04-04-2025 21:40:01,PEA River Electric Coop
Dale,10444,7,04-04-2025 21:55:01,PEA River Electric Coop
Dale,10444,7,04-04-2025 22:10:01,PEA River Electric Coop
Dale,10444,7,04-04-2025 22:25:01,PEA River Electric Coop
Dale,10444,7,04-04-2025 22:40:01,PEA River Electric Coop
Dale,10444,7,04-04-2025 22:55:01,PEA River Electric Coop
Dale,10444,7,04-04-2025 23:10:03,PEA River Electric Coop
Dale,10444,7,04-04-2025 23:25:01,PEA River Electric Coop
Dale,10444,7,04-04-2025 23:40:01,PEA River Electric Coop
Dale,10444,7,04-04-2025 23:55:01,PEA River Electric Coop
Dale,10444,7,04-05-2025 00:10:01,PEA River Electric Coop
Dale,10444,7,04-05-2025 00:25:01,PEA River Electric Coop
Dale,10444,7,04-05-2025 00:40:01,PEA River Electric Coop
Dale,10444,4,04-05-2025 20:40:01,PEA River Electric Coop
Dale,10444,4,04-05-2025 20:55:02,PEA River Electric Coop
Barbour,4493,31,04-05-2025 21:10:01,PEA River Electric Coop
Dale,10444,4,04-05-2025 21:10:01,PEA River Electric Coop
