name,customersAffected,customersOutNow,customersServed,timestamp,EMC
Randolph,551,0,3727,12-31-2024 09:22:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 09:22:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 09:38:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 09:38:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 09:52:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 09:52:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 10:08:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 10:08:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 10:22:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 10:22:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 10:37:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 10:37:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 10:52:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 10:52:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 11:07:56,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 11:07:56,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 11:22:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 11:22:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 11:37:56,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 11:37:56,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 11:52:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 11:52:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 12:07:56,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 12:07:56,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 12:22:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 12:22:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 12:37:56,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 12:37:56,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 12:52:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 12:52:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 13:08:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 13:08:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 13:23:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 13:23:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 13:38:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 13:38:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 13:53:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 13:53:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 14:08:02,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 14:08:02,Tallapoosa River Electric Coop
